Tweet;Provider;Label1;Label2;Label3;Label
siang.. Saya ingin menanyakan promo tri yang 2.5gb seharga 2000 perhari kenapa tidak ada lagi ya min? Saya udah berkali-kali ganti kartu ni min :( makasihh..;Tri;-1;0;0;0
@3CareIndonesia Yah gak keburu ikutan min hiks \ud83d\ude22;Tri;-1;-1;-1;-1
@3CareIndonesia  punya saya ko ga bisa ya mau tuker poin;Tri;-1;-1;-1;-1
@viinakartika @triindonesia @3CareIndonesia Anyeeng ganggu banget sia ih;Tri;-1;-1;-1;-1
@3CareIndonesia Tolong dong , bubar aja kalian \ud83d\ude10;Tri;-1;-1;-1;-1
@triindonesia @JumboRoby @3CareIndonesia Knp no hp saya tiba2 hilang sinyal?? Tlg DM ke saya;Tri;-1;-1;-1;-1
@3CareIndonesia Dulu juga pakeet goceng sebulan bisa buat tlp wasap \nSekarang gabisa\n\nPelit nih sekarang\nMales akuh;Tri;-1;-1;-1;-1
@3CareIndonesia TRI LANCAR TERUS;Tri;1;1;1;1
Dih 3 batu bgt, padahal uda nonaktifin paketnya, tbtb perpanjang sendiri. Mentang2 gue ada pulsa biasanya kalo uda nonaktif gabisa perpanjang otomatis woyyy;Tri;-1;-1;-1;-1
@3CareIndonesia Bima+ macet...uda instal ulang tetep aja....;Tri;-1;-1;0;-1
"Hasil capture ""Selalu setia karena Bebas Bicara"" @betayu2002 @MiyaAngelone #TriIndonesia #3CaptureKata #3ViaTime";Tri;1;1;1;1
@triindonesia @ 3CareIndonesia terima kasih atas tanggapan Anda yang sangat terlambat. Saya menghargainya.;Tri;-1;-1;-1;-1
RT @Susan_Moetz: @3CareIndonesia SELALU SETIA KARNA BEBAS BICARA @F10april @vh3_f17r1 \n#TriIndonesia \n#3CaptureKata \n#3ViaTime;Tri;1;1;1;1
@triindonesia @3CareIndonesia Udah di dm ga ada respon;Tri;-1;-1;-1;-1
SELALU SETIA KARENA BEBAS BICARA Gue setuju banget nih sama kalimat di atas, gue LDRan sama calon ibu dari anak-anak gue, tapi kami tetap langgeng karena intens teleponan, apalagi pakai kartu 3, pokoknya BEBASSSSSSS #TriIndonesia #3CaptureKata #3ViaTime @beRna_vin @Arta_Richi;Tri;1;1;1;1
Heeee admin @3CareIndonesia @triindonesia sinyal edge dan sering tersilang sekarang..lokasi dan nomor masih sama. Dm!;Tri;-1;-1;-1;-1
@triindonesia @3CareIndonesia Ko bisa jaringan 3g lebih stabil dibanding 4g? \ud83d\ude02\ud83d\ude02;Tri;-1;-1;-1;-1
@3CareIndonesia Speednya kaya gini, katawain aja... https://t.co/49SHy2y6t4;Tri;-1;-1;-1;-1
masa iya speed sperti ini tdk ada kendala, sinyal 4g hilang timbul, paket data di 2 kartu tdk bisa digunakan sdh 3hari, yg blg tdk ada kendala itu org goblok!!!;Tri;-1;-1;-1;-1
"Hampir darah tinggi krena berkali² gagal capture akhrnya bs juga menemukan kalimat yg benar. ""Selalu setia karena Bebas Bicara"" @ningsihhloven @Puput_Inem #TriIndonesia #3CaptureKata #3ViaTime Wish Me Luck";Tri;-1;-1;-1;-1
@3CareIndonesia Bisa Dijelaskan Kenapa Lemot bahkan gak bisa jalan? 0895379055706 https://t.co/xeTuTk364p;Tri;-1;-1;-1;-1
@3CareIndonesia min kok di daerah saya dari kemarin tri down terus ya, ping nya kaya di gambar, solusi dong https://t.co/PyCeQ7Sqkn;Tri;-1;-1;-1;-1
@3CareIndonesia SELALU SETIA BEBAS BICARA\nIkutan yukk sahabat\n@Diah_Sweet33 @fajrin_ryn\n#TriIndonesia  #3CaptureKata  #3ViaTime;Tri;1;1;1;1
@3CareIndonesia Selalu Setia Karena Bebas Bicara \ud83d\ude19 #TriIndonesia #3ViaTime\nHayuk ikut #3CaptureKata @d4nyy @ini_i2 https://t.co/OcZ4uDaNko \ud83d\ude0a;Tri;1;1;1;1
@3CareIndonesia Selalu Setia Karena Bebas Bicara \ud83d\udc4c #TriIndonesia #3ViaTime\nIkutan #3CaptureKata yuk @afinyulia\u2026 https://t.co/2vbwOOs7bn;Tri;1;1;1;1
@3CareIndonesia min sekarang di daerah saya sinyal 3 jadi low ya?;Tri;-1;-1;-1;-1
@3CareIndonesia Selalu setia karena Bebas Bicara\nKuy! @nitasusilawati_  @lenim370 ikutan kuy! #TriIndonesia\u2026 https://t.co/LZwLWBwaZZ;Tri;1;1;1;1
@3CareIndonesia mimin, mohon dicheck lg DM nya, karna langkah2 sudah dilakukan tp tidak berhasil juga;Tri;-1;0;0;0
@3CareIndonesia SELALU SETIA KARNA BEBAS BICARA @F10april @vh3_f17r1 \n#TriIndonesia \n#3CaptureKata \n#3ViaTime;Tri;1;1;1;1
@3CareIndonesia SELALU SETIA KARENA BEBAS BICARA\n#TriIndonesia #3CaptureKata #3ViaTime \n@idhaaulia01 @rahayeureka\u2026 https://t.co/LF3g45CojT;Tri;1;1;1;1
Saya dari tanggal 6 maret ada keluhan via DM mana responnya? Beli pulsa via website bima+, transaksi sukses, sudah masuk tagihan ke kartu kredit, tapi pulsanya mana????!!;Tri;-1;-1;-1;-1
@3CareIndonesia Selalu setia karena Bebas Bicara #TriIndonesia #3CaptureKata #3ViaTime ayo ikutan kuis @tyas_atut\u2026 https://t.co/GDJKhnQFSB;Tri;1;1;1;1
SELALU SETIA KARENA BEBAS BICARA #TriIndonesia #3CaptureKata #3ViaTime kakak kakak yuks ikutan biar bisa aktifin paket Bebas Bicara @Zenoel12 @hagii_ee;Tri;1;1;1;1
@3CareIndonesia SELALU SETIA BEBAS BICARA\nIkutan yu\n@diaharumzigi_ @tiaranovitta \n#TriIndonesia  #3CaptureKata  #3ViaTime;Tri;1;1;1;1
@3CareIndonesia tolong song sinyal nya masa H+ barnya cuman 3. Tengah malem gini lagnya parah banget sih. SAYA TINGGAL DIJAKARTA PADAHAL;Tri;-1;-1;-1;-1
"""SELALU SETIA KARENA BEBAS BICARA"" #TriIndonesia #3CaptureKata #3ViaTime Yuk ikutan juga sobat @susiloahmadi1 @shoji__0";Tri;1;1;1;1
@triindonesia @3CareIndonesia kampret nih @triindonesia kalo abis ujan gini, internet gak konek, sekalinya bisa lemot bgt lah.;Tri;-1;-1;-1;-1
Knp kalo ada kendala sinyal jawabnya selalu bilang setelah dicek tidak ada kendala, jwaban macam apa itu?? Kalo ga ada kendala ngapain pelanggan komplain!!;Tri;-1;-1;-1;-1
@3CareIndonesia 2 unit hape pake kartu @triindonesia sdh 2 hari speed kaya keong,sdgkn paket 1gb/hari dan itu bakalan hangus, komplain bilangnya tdk ada kendala,ganti provider @smartfrencare @smartfrenworld normal tuh, hey kalian tri kalo ga ada kendala ngapain gw komplai!! Mikir;Tri;-1;-1;-1;-1
Selalu setia karena bebas bicara Kuy ikutan gaes @ferarifa @ImaRosalina524 #TriIndonesia #3CaptureKata #3ViaTime;Tri;1;1;1;1
Haii.. @3CareIndonesia Ini hasil capture saya dengan tulisan kalimat yang benar. Yuk ikutan @arhana2014 @baimchuleng #TriIndonesia #3CaptureKata #3ViaTime;Tri;1;0;0;0
Hi @triindonesia @3CareIndonesia saya sudah lelah membuat pengaduan di layanan 3chat. Semoga kalian bisa menanggapi pengaduan saya di twitter ini;Tri;-1;0;-1;-1
@triindonesia @triindonesia Provider yang di pengaruhi struktur tanah dan kepadatan ini gue internetan udaah 3 hari gak berfungsi ini masih berguna gak sih provider @3Tri_Indonesia;Tri;-1;-1;-1;-1
Dapet info'a mah gda apa2 kta'a,nyoba make H+ lumayan,tpi tetep ga stabil. Kalo 4g parah pisan bka twitter jga;Tri;-1;0;-1;-1
@3CareIndonesia lolololololol kuota promonya munculnya telat https://t.co/aO8PoMFV7C;Tri;-1;-1;-1;-1
@3CareIndonesia Selalu Setia Karena Bebas Bicara\n@ria_alita \n@maruli2a \n\n#TriIndonesia \n#3CaptureKata\n#3ViaTime https://t.co/nGiZEyLTjw;Tri;1;1;1;1
""" SELALU SETIA KARENA BEBAS BICARA "" #TriIndonesia #3CaptureKata #3ViaTime Ikutan yuk @dirmawan_zein @Nurh_25";Tri;1;1;1;1
"@3CareIndonesia \""Berlalu setia karena bebas pengacara\"" \nYuk ikutan @Achmadilham7 @ftmwtfa #TriIndonesia\u2026 https://t.co/VMDluW96Xy";Tri;1;1;1;1
@Lintar_Ebaw @triindonesia @3CareIndonesia Biasanya sih masalahnya di tower a .;Tri;-1;0;-1;-1
@3CareIndonesia Selalu setia karena Bebas Bicara\n@EkaPYudha \n@vitakdewi_ \n #TriIndonesia #3CaptureKata #3ViaTime https://t.co/wcf6NVT5eE;Tri;1;1;1;1
Min, kok saya paketin 5gb+2gb yang 6000 ga dapet 2gbnya cuma 5gb(1gb 24jam+4gb(01-09)) doang? Pembohongan publik ni\u2026 https://t.co/VXdQUvhqwd;Tri;-1;-1;-1;-1
@3CareIndonesia sinyal udah dari selasa lemot banget 4G lemot. 3G silang mulu;Tri;-1;-1;-1;-1
@3CareIndonesia Selalu setia karena Bebas Bicara \n#TriIndonesia #3CaptureKata #3ViaTime\nAyo ikutan @anggunmawar\u2026 https://t.co/ajZOlrUXNI;Tri;1;1;1;1
@3CareIndonesia Jawabannya:\nSelalu Setia Karena Bebas Bicara \n\n  Yuk ikutan @RajinIlusi \n@_Danirmdn1 Dan jangan lup\u2026 https://t.co/f5Wir83Bqr;Tri;1;1;1;1
@triindonesia @3CareIndonesia Sinyal 3 bar aja muter terus https://t.co/v9AWyex0U1;Tri;-1;-1;-1;-1
@Lintar_Ebaw @triindonesia @3CareIndonesia Tapi saya dibekasi mah aman a .;Tri;1;1;1;1
@triindonesia @3CareIndonesia Harus ganti kartu aja ini?bkn 1 tahun 2 tahun ni make tri https://t.co/4XhxNbv5ap;Tri;-1;0;0;0
@3CareIndonesia SELALU SETIA KARENA BEBAS BICARA\n\nYuk, ikutan @InayahjefaBM_FD @Fha_peipei @neti_kurnia16\u2026 https://t.co/to8fd5ZfN0;Tri;1;1;1;1
@triindonesia @3CareIndonesia Harus ngadu ksni dlu ini bru di respon sma @3CareIndonesia ?sampai skrg msh gni2 aja sinyal'a;Tri;-1;-1;-1;-1
Tolong sinyal abis kebanjiran kok belom balik2 yak @3CareIndonesia;Tri;-1;-1;-1;-1
pagi admin.. saya punya problem, Kuota data yang nyisa 1.5gb saya lenyap.. padahal cuman dipake browsing sebentar. ini penyebabnya apa ? masa di pake bentar nyedot hingga 1.5GB!;Tri;-1;0;-1;-1
"@3CareIndonesia \"" SELALU SETIA KARENA BEBAS BICARA \""\n#TriIndonesia #3CaptureKata #3ViaTime\nIkutan yuk @IkaYuliagam\u2026 https://t.co/GmbVpdVwV8";Tri;1;1;1;1
nmr2 di foto sepertinya akan melakukan penipuan krn sms dr org yg tdk sy kenal & tdk ada urusan apapun dg isi SMS Thx;Tri;-1;-1;-1;-1
@ravanzakindyy @3CareIndonesia Mon maap tp abis kebanjiran tp dikosan lancar2 wae.;Tri;1;1;1;1
@3CareIndonesia Selalu setia karena bebas bicara @nndiansh @ghiri_ngawi #TriIndonesia #3CaptureKata #3ViaTime https://t.co/boeASLxkmM;Tri;1;1;1;1
@3CareIndonesia @binihnbin ada harga ada kualitas hehe;Tri;0;0;0;0
@triindonesia @3CareIndonesia Tolong di hentikan konten 99339 pulsa saya tiba2 terpotong  nomer terkendala 08977437984;Tri;-1;-1;-1;-1
tadi siang saya tukar 2000 point bonstri menjadi Voucher Indomaret 20k. begitu saya gunakan di indomaret, katanya kodenya tidak terdaftar. ini gimana? rugi dong saya. masa bisa salah ngasi kode voucher sih?;Tri;-1;-1;-1;-1
@3CareIndonesia Selalu setia karena Bebas Bicara\n@raniangelita27 \n@arievidi  \n #TriIndonesia #3CaptureKata #3ViaTime https://t.co/MhogRBynMQ;Tri;1;1;1;1
Sekarang, kalo nyokap suka nanya nanya produk tri, gue tinggal mention aja @3careIndonesia, pasti langsung dijawab dan gw dapet pahala hehehe;Tri;-1;-1;-1;-1
Kenapa @triindonesia @3CareIndonesia sekarang buat download speed nya ngga kenceng lagi seperti dulu? Padahal dulu speednya sempet bisa ngalahin punya @Telkomsel;Tri;-1;-1;-1;-1
@triindonesia @canisiusandrew @3CareIndonesia Di tempatku 2 hari ini saat jam 6 - 10 mlm jdi lemot;Tri;-1;-1;-1;-1
Woe kenapa sinyal lelet bgt sih @3CareIndonesia gilak udah 2hari woe;Tri;-1;-1;-1;-1
Ga perlu panik dan khawatir lagi deh, di @3careIndonesia bisa tahu banyak segala informasi mengenai program dari kartu tri, kalau ada hambatan tinggal mention mimin nya saja, pasti di jawab !!;Tri;1;1;1;1
@3CareIndonesia Selalu setia karena bebas bicara \n#TriIndonesia #3CaptureKata #3ViaTime\n@dewalova_ieiend\u2026 https://t.co/MvknXDwQdD;Tri;1;1;1;1
min sinyal tri di daerah driyorejo-gresik kok hilang dari hari rabu malam ya ? Telfon sms dan internet jd gabisa. Sedang ada gangguan atau gimana, pdhl biasanya lancar.;Tri;-1;0;-1;-1
@triindonesia @3CareIndonesia Itu @3CareIndonesia ga bisa fast respons kah bales dm nya?lamaaaaaaaaaaaaa;Tri;-1;-1;-1;-1
Beruntung banget pake provider tri , buat aku yg sering ke luar kota dn butuh layanan internet cepat tanpa ribet, tanya2 soal sinyal dan bonusan lainnya pasti cepat direspon. Puas lha pokoknya. Terima kasih @3careIndonesia atas pelayanan terbaiknya. #3CareforYou;Tri;1;1;1;1
Mi A1, Batu Besar Nongsa Batam Kepulauan Riau. signal 4G tidak stabil, biasanya mantap. mohon dibantu.;Tri;-1;0;-1;-1
@3CareIndonesia Selalu setia karna Bebas Bicara \ud83d\udcde\n@dirmawan_zein @Y_Vendy  #TriIndonesia #3CaptureKata #3ViaTime https://t.co/vcpg2ZXM3P;Tri;1;1;1;1
@3CareIndonesia @3CareIndonesia Selamat nyepi min, meski nyepi sinyal Tri tetep bikin happy, main game online dan Nonton film lancar terus \ud83d\ude0d;Tri;1;1;1;1
Pantas saja pulsa saya gak tahu habisnya kemana. Ternyata seperti ini. Tolong dimatikan fitur ini. Karena saya merasa tidak mengaktifkan fitur tersebut #popgames enak bener ya ambil pulsa costumer;Tri;-1;-1;-1;-1
@3CareIndonesia Iya min selamat hari raya juga, jaringan 3 di tanggal merah tetep lancar buat main PUBG sama streaming film. Keren ! #3Careforyou;Tri;1;1;1;1
@triindonesia @3CareIndonesia Sudah normal kembali kak terimakasih :);Tri;1;1;1;1
@3CareIndonesia Halo min, singal kenapa ilang-ilang ya? Lagi error kah? Thanks;Tri;-1;0;-1;-1
@triindonesia @3CareIndonesia NYURUH DM DAN UDAH  DI DM TP PROSESNYA LAMA BGT, GMN SIH;Tri;-1;-1;-1;-1
selamat nyepi min, pas tgl merah gini paling pas nyantai smbil main game online, untg sinyalnya tri cakep bgt dah jadi anti lag;Tri;1;1;1;1
@3CareIndonesia, inet lg gangguan atau gmn ya, 4g tp loading lama https://t.co/FsWxgdh1Nt;Tri;-1;-1;-1;-1
RT @kak_ros505: @3CareIndonesia SINYAL TRI LANCAR BANGET\n@Arsyad62Na @CunayyH \n#TriIndonesia #3CariKata #SaTridayQuiz;Tri;1;1;1;1
Dari kemaren nyokap minta transferin pulsa, tp gak jadi2 karna gak ngerti caranya.. td pagi baru aja keinget pengen DM @3careIndonesia mau nanya. Eh ternyata udh dibahas. Thanks @3careIndonesia infonya. Sangat membantu lho #3CareForYou;Tri;1;1;1;1
@3CareIndonesia gimana nih kartu saya masih tidak bisa keluar sinyal;Tri;-1;-1;-1;-1
@3CareIndonesia min kenapa ya kalau bukan di kota kota besar jaringan 3 suka ilang dan ga stabil;Tri;-1;-1;-1;-1
error lagi error trs error mulu. rugi deh acu beli kuota:)) @triindonesia @3CareIndonesia;Tri;-1;-1;-1;-1
@3CareIndonesia \nSinyalnya lagi bobo cantik, jadi ilang deh!/ https://t.co/fBMuJRif7N;Tri;-1;-1;-1;-1
kenapa makin hari makin lemot @3CareIndonesia;Tri;-1;-1;-1;-1
saat ini apakah sedang ada gangguan sinyal di daerah berikut: https://goo.gl/maps/fBqRVehPdK82 … ? karena sudah 2-3 hari tidak dapat sinyal dan walau dapat, tidak bisa internet, biasanya lancar. tolong pengecekannya. thanks;Tri;-1;-1;-1;-1
0895391694898 , Pemalang Ulujami Desa Pamutih. Kalo ujan atau mendung pasti jadi ' panggilan darurat';Tri;-1;-1;-1;-1
@3CareIndonesia tolong ya buat tri, kalo ada keluhan dr konsumen gercep jangan lama2. kasian konsumen tar pada pergi;Tri;-1;-1;-1;-1
@3CareIndonesia ini 3 kenapa lemot bgt, padahal baru isi paket data. Respon lahh;Tri;-1;-1;-1;-1
Kenapa jaringan saya ketika diluar kota. sangat lemot sekali. sudah saya restart, mode pesawat. masih aja lemot banget. kejadian ini sudah sering berulang kali ketika saya pergi keluar kota. Bagaimana solusinya?;Tri;-1;-1;-1;-1
malam min, saya mau tanya kenapa ya paket internet saya tiba2 habis padahal baru satu minggu pemakaian. saya pakai paket yang 38gb 1 bulan.;Tri;-1;0;-1;-1
ini screenshot pesan promosi yang spam banget min. Tolong stopin dong sehari bisa 1-3 pesan cuman buat promosi begini, ganggu bgt.;Tri;-1;-1;-1;-1
@3CareIndonesia Kapan Sinyalnya Bagus;Tri;-1;-1;-1;-1
Layanan yang sangat membantu min, caranya juga gampang tanpa ribet dan gak usah nunggu lama bisa bagi2 pulsa ke temen/keluarga. Recomended bnget lha pokoknya, trutama bwat yg pulsanya melimpah. #3careforyou;Tri;1;1;1;1
Kyyy @rickyadry_ ini ada fitur bima+ buat kirim pulsa di KikiPu. Gampang banget ya stepnya-_- awas aja pake mager buat transferin pulsa aku :p hehe yuhuuu #3careforyou;Tri;1;1;1;1
@3CareIndonesia  kak tolong akun bima aku di bobol pulsa aku diambil semua!!!;Tri;-1;-1;-1;-1
@3CareIndonesia Wah keren , mantap betul tri;Tri;1;1;1;1
@3CareIndonesia gimana ini dari pagi ga ada sinyal, daerah majenang, Cilacap, Jawa Tengah. Mohon di tindaklanjuti;Tri;-1;-1;-1;-1
@3CareIndonesia Sudah coba min, mantep bener transfer pulsa ke orang tua jadi mudah sekaleee \ud83d\udc4c\ud83d\udc4c #3careforyou;Tri;1;1;1;1
Saya sering kirim - kirim pulsa pake tri, KikiPu gampang banget caranya ga ribet, selain bisa bagi-bagi pulsa ke orang tersayang juga dengan kartu Tri bisa bagi-bagi data ke orang tersayang dengan KikiDa yuk.. KikiPu dan KikiDa ke orang-orang tersayang #3careforyou;Tri;1;1;1;1
@3CareIndonesia Kak Aku bima aku di bobol pulsa aku di ambil semua 140k,bagaimna cara mengatasinya kak?;Tri;-1;-1;-1;-1
@3CareIndonesia  kak kenapa aku bima aku bisa di bobol orang,pulsa aku diambil semua 140k;Tri;-1;-1;-1;-1
@3CareIndonesia Sudah nyoba min gampang gk ribet;Tri;1;1;1;1
@3CareIndonesia Saya dm lg..  Masih ganguuan kartu sy;Tri;-1;0;-1;-1
@3CareIndonesia Yahhh kecewa gua;Tri;-1;-1;-1;-1
Sudah 3 hari ini.. mengapa di daerah tmpt saya bekerja jaringan @triindonesia nya sangat buruk sekali.. nomor tri dan daerah nya saya dm;Tri;-1;-1;-1;-1
@Diantoro__ @3CareIndonesia @IndosatCare Ini 2 kartu @IndosatCare sm @3CareIndonesia emg ampun kelakuannya geng wkwk;Tri;-1;0;0;0
@3CareIndonesia Min bisa perbaiki sinyal yang gak stabil di daerah saya?;Tri;-1;0;0;0
@3CareIndonesia lagi lagi sinyal tri hilang wtf \ud83d\ude2a\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d;Tri;-1;-1;-1;-1
maksud nya apa ya nie!!!!kartu 4G tp kenyatanya EDGE!!!! keren banget ya!!! ;Tri;-1;-1;-1;-1
@3CareIndonesia @triindonesia masa iya speed sperti ini tdk ada kendala, sinyal 4g hilang timbul, paket data di 2 kartu tdk bisa digunakan sdh 3hari, yg blg tdk ada kendala itu org goblok!!! ;Tri;-1;-1;-1;-1
4g nya jelek, H nya juga. Tolong dong @triindonesia Kayanya tiap cuaca buruk sinyalnya ikutan buruk ya? Parahhhhh;Tri;-1;-1;-1;-1
Min @triindonesia ,saya udh beli paket nya, tapi yg 5GB belum masuk, suka telat gitu ya min cek dm min;Tri;-1;-1;0;-1
hanya ingin memberikan shoutout kepada @triindonesia karena telah menjadi provider yang paling baik.;Tri;1;1;1;1
Sinyal 3 bar aja muter terus;Tri;-1;-1;-1;-1
@triindonesia @TriCareINA ini gimana di dm ga ada penyelesaiannya ?????????;Tri;-1;-1;-1;-1
"@triindonesia min, ini kenapa tiba2 muncul SMS beginian lagi? Ketik ""stop mvtri"" potong 2rb, dapet balesan potong lagi 2rb. Mohon penjelasannya. CC @YLKI_ID";Tri;-1;-1;-1;-1
YA ALLAH PROVIDER GUA UDAH KENA VIRUSNYAAA @triindonesia ;Tri;-1;-1;-1;-1
bangun-bangun disindir sama @triindonesia :( ;Tri;-1;-1;-1;-1
@aduanBRTI @3CareIndonesia @triindonesia @Telkomsel nmr2 di foto sepertinya akan melakukan penipuan krn sms dr org yg tdk sy kenal & tdk ada urusan apapun dg isi SMS Thx;Tri;-1;-1;-1;-1
Kagak bisa streaming speed keong;Tri;-1;-1;-1;-1
@triindonesia contoh iklan nya kaya gini min spam mulu kayaknya ;Tri;-1;-1;-1;-1
Cepetan dong.soalnya disini sinyalnya buruk.dan harga kuota mahal.maka dari itu saya minta yg murah murah saja;Tri;-1;-1;-1;-1
"Lapor Min ! Tkp ""Pluit Dalam"" Penjaringan LEMOT PARAH nih. Masa, 4G+ rasa EDGE :v";Tri;-1;-1;-1;-1
Dari jaman sekolah sampai sekarang menggunakan kartu 3 kenapa jaringannya semakin lemot ya apa karna kartu lama tolong cek dong min?;Tri;-1;-1;-1;-1
Min tri di daerah gombong, kebumen kok sinyal ilang?;Tri;-1;-1;-1;-1
@triindonesia apaan si sinyal emergency terus!!!;Tri;-1;-1;-1;-1
Tapi konon kabarnya, @triindonesia lebih hebat karena dengan data seluler saja bisa kirim data tuitan.;Tri;1;1;1;1
@triindonesia jaringan 4g di daerah saya masih belum stabil nih... Msh suka ngedrop;Tri;-1;-1;-1;-1
@triindonesia min ini daerah kota balikpapan kok trinya lemot banget ya. Buka ig lelet banget;Tri;-1;-1;-1;-1
@triindonesia kenapa buat game kok gak stabil ? kan bgst;Tri;-1;-1;-1;-1
kenapa pulsa saya selalu berkurang rp100 setiap hari;Tri;-1;-1;-1;-1
@triindonesia Koneksi internet lu bapuk banget, menyebalkan!!!;Tri;-1;-1;-1;-1
Di tempatku 2 hari ini saat jam 6 - 10 mlm jdi lemot;Tri;-1;-1;-1;-1
Najiss, main game tengah malem aja makin parah sinyalnya, sedikit2 H+ konyol banget;Tri;-1;-1;-1;-1
karena @opensignal saya tahu operator mana yang terbaik di daerah saya ,,, mau secepatnya ganti dari @triindonesia;Tri;-1;-1;-1;-1
Entut lah!! Sinyal 4Gnya hilang;Tri;-1;-1;-1;-1
@triindonesia jadi lemot banget disini pdhl tdnya engga kzll;Tri;-1;-1;-1;-1
Kalau pulsa sudah masuk kabar2 ya gaes;Tri;0;0;0;0
Besok2 towernya dipayungin mba;Tri;0;-1;-1;-1
@triindonesia ini jaringan 4G nya kok susah ya min ? biasanyaa okee;Tri;-1;0;0;0
Sinyal aja cuma edge;Tri;-1;-1;-1;-1
@kaesangp pakai providernya juga yang merakyat yah alhamdulilah @triindonesia;Tri;1;1;1;1
@triindonesia min, kenapa selama 1 minggu belakangan sinyal tri sering hilang ya? Daerah ogan ilir, Sumsel.;Tri;-1;-1;-1;-1
Bagaimana ini, ditempat saya tetap 3G. jika semua dibuat 4G, tlp dan sms tidak berfungsi....;Tri;-1;-1;-1;-1
@triindonesia mlm min kok sinyal tri tiap bbrp saat hilang timbul ya , lokasi d palembang;Tri;-1;-1;-1;-1
@triindonesia sinyal tri kok ga stabil sih 4 hari ini. Knp min. Tolong dong mau nugas nih;Tri;-1;-1;-1;-1
Knp kalo lg hujan sinyal jd jelek @triindonesia ;Tri;-1;-1;-1;-1
@triindonesia cara ilangin pop ad yang muncul tiba-tiba gimana sih? Ganggu amat kalo lagi main/nonton;Tri;-1;-1;-1;-1
@triindonesia tolong cek dm. sinyal kalian kemana? seharian E. ga bisa d pake -_-;Tri;-1;-1;-1;-1
+viu 30 hari, tapi kuota reguler tetep berkurang;Tri;-1;-1;-1;-1
Saya mengharapkan yang harian kalau bisa;Tri;0;0;0;0
@triindonesia lama responnya ya...udah di mentions;Tri;-1;-1;-1;-1
Ngiklan mah terus komplain di DM ga dibls, sinyal 4G hilang kalian blg ga ada kendala WTF!!;Tri;-1;-1;-1;-1
Harus ngadu ksni dlu ini bru di respon sma @3CareIndonesia ?sampai skrg msh gni2 aja sinyal'a;Tri;-1;-1;-1;-1
@triindonesia aku sudah lama langganan pakai kartu 3, biasanya emang sinyal hilang saat listrik padam. Nah, udah dua hari sejak tgl 7 maret 2019 di desa Kesamben Wetan, Driyorejo, Gresik tidak ada signal sama sekali. awalnya saya kira HP saya yg bermasalah, ternyata tetangga juga;Tri;-1;-1;-1;-1
@triindonesia akhir2 ini sinyal tri jelek bgt ya, naik turun, unduh foto di wa aja lama bgt. Terimakasih;Tri;-1;-1;-1;-1
Kenapa sih kalo mati listrik, sinyal u ikutan mati juga @triindonesia;Tri;-1;-1;-1;-1
trimakasih buat @triindonesia singnalnya benar benar kacau 2hari keblakang, lumayan buat menghibur, ditingkatkan lagi, agar semakin yakin utk pindah ke lain yang lebih bisa memenuhi kebutuhan .;Tri;-1;-1;-1;-1
A. Tapi 3 susah buat youtube;Tri;-1;-1;-1;-1
"Dimanapun,kapanpun klo pakai kuota #AntiRibet perdana AlwaysOn sllu lancar. ""Pergi merantau negeri sebelah, ""Jalanan macet di hadapinya, ""Ku pinang engkau dg bismillah, ""Kuota #AntiRibet AlwaysOn sbgai hadiahnya, #QualiTriTime @IdhuyC @MangAji2 @Sirin_Lbs @ayoesfa @mulus_sae1";Tri;1;1;1;1
Dengan Perdana Always On #AntiRibet saya bisa menikmati kebebasan berinternet dgn masa aktif yg berlaku setahun tanpa khawatir kuota basi. Dan juga ada bonus paket Unlimited Chatting WA & LINE, YouTube & Streaming Viu @acepspdn @07nanas @ayoesfa @indrap86 @BPoer94 #QualiTriTime;Tri;1;1;1;1
Gak mau yg ribet ya pakai aja kuota #AntiRibet Perdana AlwaysOn. Semenjak saya pakai itu gak takut lagi habis kuota dan masa aktif nya karena kuota nya melimpah masa aktif setahun,wooww keren kan #QualiTriTime #AntiRibet @simoch_a @Ming01He @eLeL_1k4 @Agustina_Jkt @ghiri_ngawi;Tri;1;1;1;1
Pake kuota #AntiRibet Perdana AlwaysOn bikin gak khawatir karena saya bisa update status, streaming film favorit, searching atau main game online sepuasnya gak perlu ribet begadang @SriPamungkas15 @betayu2002 @dirmawan_zein @vivi_cullent21 @mediM07 #QualiTriTime #AntiRibet;Tri;1;1;1;1
Pake kuota #AntiRibet Perdana AlwaysOn membuatku selalu ceria & bahagia, bebas internetan setiap hari tnp takut kehabisan masa aktif, selama setahun pjgnya bkin aku makin betah pke @triindonesia @YudisJ02 @tirta_azka1 @budiman_rw @ayoesfa @_lisyah #QualiTriTime #AntiRibet;Tri;1;1;1;1
Pakai Kuota #AntiRibet Perdana AlwaysOn itu bebas internetan setahun. Pasti donk !!! Masa aktifnya aja setahun. Tak perlu takut kuota bakal basi. No worries #AntiRibet #QualiTriTime Mari ikutan sobat @mira_fatimah @yuli_chudhori @dinata_eva @itsRahSya @rerewijaya19;Tri;1;1;1;1
